,detection_id,name,class,confidence,box,frame
2730,3,Vehicle,0,0.80386,"{'x1': 513.43274, 'y1': 310.48572, 'x2': 550.17712, 'y2': 351.73743}",341
2731,4,Vehicle,0,0.79878,"{'x1': 704.88391, 'y1': 354.21057, 'x2': 749.68909, 'y2': 392.41077}",341
2732,5,Vehicle,0,0.67898,"{'x1': 603.21851, 'y1': 277.25525, 'x2': 626.77258, 'y2': 311.39661}",341
2733,6,Vehicle,0,0.46635,"{'x1': 684.85803, 'y1': 285.46262, 'x2': 714.72168, 'y2': 319.39371}",341
2734,7,Vehicle,0,0.44375,"{'x1': 829.21869, 'y1': 253.71387, 'x2': 878.33405, 'y2': 331.20532}",341
2735,8,Vehicle,0,0.42356,"{'x1': 681.78125, 'y1': 275.32266, 'x2': 709.63269, 'y2': 317.07864}",341
2736,9,Vehicle,0,0.34173,"{'x1': 688.23743, 'y1': 288.27753, 'x2': 718.34949, 'y2': 321.32776}",341
2737,0,Vehicle,0,0.91019,"{'x1': 394.93909, 'y1': 423.02148, 'x2': 510.82898, 'y2': 569.95776}",342
2738,1,Vehicle,0,0.8923,"{'x1': 791.1864, 'y1': 329.6908, 'x2': 958.46265, 'y2': 512.93213}",342
2739,2,Vehicle,0,0.85049,"{'x1': 504.08575, 'y1': 363.41309, 'x2': 558.10065, 'y2': 417.15662}",342
2740,3,Vehicle,0,0.80396,"{'x1': 705.14105, 'y1': 350.80536, 'x2': 747.30255, 'y2': 387.80304}",342
2741,4,Vehicle,0,0.79067,"{'x1': 511.62518, 'y1': 311.85382, 'x2': 547.91815, 'y2': 355.02655}",342
2742,5,Vehicle,0,0.65685,"{'x1': 602.67456, 'y1': 278.08868, 'x2': 626.48401, 'y2': 312.0921}",342
2743,6,Vehicle,0,0.50695,"{'x1': 688.01862, 'y1': 290.43597, 'x2': 716.73602, 'y2': 320.14532}",342
2744,7,Vehicle,0,0.35621,"{'x1': 828.9704, 'y1': 254.04214, 'x2': 877.2995, 'y2': 331.7327}",342
2745,8,Vehicle,0,0.33344,"{'x1': 682.32227, 'y1': 275.48941, 'x2': 710.31531, 'y2': 316.38535}",342
2746,0,Vehicle,0,0.90626,"{'x1': 386.28296, 'y1': 428.20285, 'x2': 507.13513, 'y2': 580.64844}",343
2747,1,Vehicle,0,0.8945,"{'x1': 788.64502, 'y1': 329.57916, 'x2': 952.10474, 'y2': 507.05182}",343
2748,2,Vehicle,0,0.8521,"{'x1': 501.44128, 'y1': 366.80957, 'x2': 556.922, 'y2': 420.17078}",343
2749,3,Vehicle,0,0.82928,"{'x1': 705.07837, 'y1': 349.33032, 'x2': 744.63159, 'y2': 385.83905}",343
2750,4,Vehicle,0,0.76729,"{'x1': 510.48886, 'y1': 315.00049, 'x2': 547.2113, 'y2': 355.7851}",343
2751,5,Vehicle,0,0.64029,"{'x1': 602.92139, 'y1': 278.97601, 'x2': 626.08911, 'y2': 312.51434}",343
2752,6,Vehicle,0,0.49593,"{'x1': 690.23535, 'y1': 290.53094, 'x2': 716.85327, 'y2': 319.38861}",343
2753,7,Vehicle,0,0.47861,"{'x1': 829.66638, 'y1': 253.74417, 'x2': 878.5072, 'y2': 333.5264}",343
2754,0,Vehicle,0,0.89642,"{'x1': 375.0882, 'y1': 435.89987, 'x2': 504.72308, 'y2': 595.45923}",344
2755,1,Vehicle,0,0.89524,"{'x1': 789.23804, 'y1': 328.80457, 'x2': 944.53564, 'y2': 500.63367}",344
2756,2,Vehicle,0,0.86069,"{'x1': 499.82312, 'y1': 367.6395, 'x2': 556.97461, 'y2': 423.93723}",344
2757,3,Vehicle,0,0.82886,"{'x1': 704.75128, 'y1': 347.14697, 'x2': 743.89447, 'y2': 383.60382}",344
2758,4,Vehicle,0,0.784,"{'x1': 509.82114, 'y1': 316.74542, 'x2': 546.2594, 'y2': 357.4455}",344
2759,5,Vehicle,0,0.64868,"{'x1': 601.98322, 'y1': 279.22925, 'x2': 625.62701, 'y2': 312.76685}",344
2760,6,Vehicle,0,0.51066,"{'x1': 690.9668, 'y1': 291.02209, 'x2': 717.38257, 'y2': 318.49475}",344
2761,7,Vehicle,0,0.38746,"{'x1': 829.47424, 'y1': 253.77808, 'x2': 878.42371, 'y2': 332.55835}",344
2762,0,Vehicle,0,0.91783,"{'x1': 364.11481, 'y1': 443.33508, 'x2': 499.55389, 'y2': 610.66614}",345
2763,1,Vehicle,0,0.90154,"{'x1': 787.59204, 'y1': 326.60199, 'x2': 939.51123, 'y2': 498.64423}",345
2764,2,Vehicle,0,0.86208,"{'x1': 497.06104, 'y1': 368.71973, 'x2': 552.625, 'y2': 426.42841}",345
2765,3,Vehicle,0,0.82558,"{'x1': 704.42883, 'y1': 345.52954, 'x2': 742.56042, 'y2': 382.36609}",345
2766,4,Vehicle,0,0.78602,"{'x1': 507.49652, 'y1': 317.96814, 'x2': 546.61041, 'y2': 358.3894}",345
2767,5,Vehicle,0,0.64304,"{'x1': 601.29968, 'y1': 279.48154, 'x2': 625.16956, 'y2': 313.00351}",345
2768,6,Vehicle,0,0.39893,"{'x1': 829.763, 'y1': 253.04987, 'x2': 878.04901, 'y2': 330.8421}",345
2769,7,Vehicle,0,0.38376,"{'x1': 686.94427, 'y1': 287.909, 'x2': 713.87494, 'y2': 316.70667}",345
2770,8,Vehicle,0,0.33361,"{'x1': 690.33838, 'y1': 291.19397, 'x2': 716.06323, 'y2': 317.85681}",345
2771,0,Vehicle,0,0.91291,"{'x1': 355.02435, 'y1': 448.30148, 'x2': 493.38489, 'y2': 624.95996}",346
2772,1,Vehicle,0,0.90338,"{'x1': 784.48889, 'y1': 326.71368, 'x2': 934.92908, 'y2': 495.67462}",346
2773,2,Vehicle,0,0.86518,"{'x1': 493.50494, 'y1': 371.48169, 'x2': 550.0351, 'y2': 430.49652}",346
2774,3,Vehicle,0,0.8197,"{'x1': 704.07349, 'y1': 343.91479, 'x2': 740.18311, 'y2': 380.44141}",346
2775,4,Vehicle,0,0.79143,"{'x1': 505.69867, 'y1': 318.7113, 'x2': 543.94049, 'y2': 360.45605}",346
2776,5,Vehicle,0,0.63604,"{'x1': 600.94824, 'y1': 279.29523, 'x2': 624.74658, 'y2': 313.18903}",346
2777,6,Vehicle,0,0.3821,"{'x1': 829.68323, 'y1': 253.12073, 'x2': 877.94714, 'y2': 330.2218}",346
2778,7,Vehicle,0,0.31319,"{'x1': 686.22168, 'y1': 285.60358, 'x2': 713.83264, 'y2': 316.25708}",346
2779,8,Vehicle,0,0.28872,"{'x1': 681.52527, 'y1': 274.67303, 'x2': 708.4989, 'y2': 312.74335}",346
2780,9,Vehicle,0,0.28087,"{'x1': 690.02716, 'y1': 290.79462, 'x2': 716.12238, 'y2': 317.61633}",346
2781,0,Vehicle,0,0.84926,"{'x1': 780.73596, 'y1': 375.66025, 'x2': 840.3429, 'y2': 419.83994}",347
2782,1,Vehicle,0,0.82895,"{'x1': 507.74536, 'y1': 320.94031, 'x2': 550.42627, 'y2': 367.74542}",347
2783,2,Vehicle,0,0.77335,"{'x1': 832.74927, 'y1': 256.55756, 'x2': 879.5105, 'y2': 320.19098}",347
2784,3,Vehicle,0,0.64885,"{'x1': 576.34082, 'y1': 277.26086, 'x2': 596.10889, 'y2': 303.84882}",347
2785,4,Vehicle,0,0.60261,"{'x1': 679.71606, 'y1': 257.5863, 'x2': 701.04932, 'y2': 297.58313}",347
2786,5,Vehicle,0,0.49077,"{'x1': 534.81738, 'y1': 300.93372, 'x2': 563.45618, 'y2': 331.59229}",347
2787,6,Vehicle,0,0.31862,"{'x1': 700.67566, 'y1': 251.71753, 'x2': 724.51477, 'y2': 291.10406}",347
2788,0,Vehicle,0,0.91205,"{'x1': 343.94568, 'y1': 456.09338, 'x2': 486.61438, 'y2': 641.22449}",348
2789,1,Vehicle,0,0.89776,"{'x1': 782.57458, 'y1': 326.92676, 'x2': 927.83997, 'y2': 490.09778}",348
2790,2,Vehicle,0,0.86232,"{'x1': 489.85614, 'y1': 377.58386, 'x2': 547.46527, 'y2': 434.44763}",348
2791,3,Vehicle,0,0.8359,"{'x1': 703.38586, 'y1': 342.08606, 'x2': 739.52454, 'y2': 378.65369}",348
2792,4,Vehicle,0,0.76868,"{'x1': 503.53983, 'y1': 320.04468, 'x2': 541.83301, 'y2': 361.3504}",348
2793,5,Vehicle,0,0.62033,"{'x1': 600.30695, 'y1': 280.09473, 'x2': 624.28876, 'y2': 313.70209}",348
2794,6,Vehicle,0,0.33024,"{'x1': 685.0415, 'y1': 281.32916, 'x2': 712.9895, 'y2': 315.21844}",348
2795,7,Vehicle,0,0.32267,"{'x1': 681.14233, 'y1': 274.29095, 'x2': 708.50256, 'y2': 312.16888}",348
2796,0,Vehicle,0,0.90886,"{'x1': 331.24518, 'y1': 466.77774, 'x2': 482.37628, 'y2': 658.79797}",349
2797,1,Vehicle,0,0.89984,"{'x1': 781.26343, 'y1': 325.82654, 'x2': 923.5293, 'y2': 488.1698}",349
2798,2,Vehicle,0,0.84671,"{'x1': 487.10663, 'y1': 379.14185, 'x2': 545.02423, 'y2': 438.16711}",349
2799,3,Vehicle,0,0.83186,"{'x1': 702.13867, 'y1': 341.56335, 'x2': 739.22083, 'y2': 377.07471}",349
2800,4,Vehicle,0,0.78531,"{'x1': 502.36609, 'y1': 321.19495, 'x2': 539.422, 'y2': 362.21277}",349
2801,5,Vehicle,0,0.62333,"{'x1': 599.14984, 'y1': 280.52631, 'x2': 622.66205, 'y2': 314.59546}",349
2802,6,Vehicle,0,0.35864,"{'x1': 686.03442, 'y1': 283.57086, 'x2': 712.58191, 'y2': 314.21332}",349
2803,7,Vehicle,0,0.27872,"{'x1': 682.95496, 'y1': 275.51532, 'x2': 708.70007, 'y2': 313.05853}",349
2804,0,Vehicle,0,0.91765,"{'x1': 312.53534, 'y1': 473.89563, 'x2': 477.43842, 'y2': 676.14551}",350
2805,1,Vehicle,0,0.91734,"{'x1': 778.0498, 'y1': 324.72485, 'x2': 917.6864, 'y2': 482.99518}",350
2806,2,Vehicle,0,0.85127,"{'x1': 484.21381, 'y1': 382.28802, 'x2': 543.28033, 'y2': 443.22687}",350
2807,3,Vehicle,0,0.8085,"{'x1': 500.95428, 'y1': 321.18903, 'x2': 538.57831, 'y2': 364.17938}",350
2808,4,Vehicle,0,0.80089,"{'x1': 701.47217, 'y1': 340.29443, 'x2': 740.2439, 'y2': 374.74841}",350
2809,5,Vehicle,0,0.60434,"{'x1': 598.90894, 'y1': 281.18207, 'x2': 622.22314, 'y2': 316.14386}",350
2810,6,Vehicle,0,0.40014,"{'x1': 685.43372, 'y1': 281.37964, 'x2': 713.3739, 'y2': 314.35242}",350
2811,0,Vehicle,0,0.91124,"{'x1': 299.49365, 'y1': 480.78632, 'x2': 471.0166, 'y2': 700.03766}",351
2812,1,Vehicle,0,0.90551,"{'x1': 776.57605, 'y1': 322.92084, 'x2': 913.33948, 'y2': 482.14471}",351
2813,2,Vehicle,0,0.86423,"{'x1': 481.92242, 'y1': 386.21588, 'x2': 540.70422, 'y2': 447.16522}",351
2814,3,Vehicle,0,0.83469,"{'x1': 497.73868, 'y1': 321.91953, 'x2': 538.18567, 'y2': 365.22256}",351
2815,4,Vehicle,0,0.81359,"{'x1': 701.08746, 'y1': 338.71432, 'x2': 741.4295, 'y2': 372.48831}",351
2816,5,Vehicle,0,0.64666,"{'x1': 597.47266, 'y1': 281.40747, 'x2': 622.17432, 'y2': 317.8208}",351
2817,6,Vehicle,0,0.39326,"{'x1': 685.09949, 'y1': 279.42801, 'x2': 711.81531, 'y2': 313.68234}",351
2818,0,Vehicle,0,0.92184,"{'x1': 282.06302, 'y1': 492.5957, 'x2': 462.49692, 'y2': 712.94934}",352
2819,1,Vehicle,0,0.9084,"{'x1': 773.77368, 'y1': 320.52655, 'x2': 909.98071, 'y2': 474.76868}",352
2820,2,Vehicle,0,0.86435,"{'x1': 477.06909, 'y1': 388.72241, 'x2': 538.89587, 'y2': 453.03174}",352
2821,3,Vehicle,0,0.84043,"{'x1': 496.55002, 'y1': 322.37872, 'x2': 537.09277, 'y2': 366.25323}",352
2822,4,Vehicle,0,0.83695,"{'x1': 700.93829, 'y1': 336.88068, 'x2': 741.7757, 'y2': 370.68414}",352
2823,5,Vehicle,0,0.62983,"{'x1': 596.75403, 'y1': 280.67267, 'x2': 622.00696, 'y2': 318.31354}",352
2824,6,Vehicle,0,0.32756,"{'x1': 684.27258, 'y1': 275.06412, 'x2': 711.1781, 'y2': 313.1868}",352
2825,0,Vehicle,0,0.9114,"{'x1': 266.3125, 'y1': 504.72864, 'x2': 457.21759, 'y2': 718.31226}",353
2826,1,Vehicle,0,0.89424,"{'x1': 772.74219, 'y1': 320.57706, 'x2': 905.12061, 'y2': 468.40219}",353
2827,2,Vehicle,0,0.86344,"{'x1': 474.5943, 'y1': 392.32007, 'x2': 536.68414, 'y2': 456.17029}",353
2828,3,Vehicle,0,0.84603,"{'x1': 495.69775, 'y1': 323.94675, 'x2': 536.37915, 'y2': 367.37149}",353
2829,4,Vehicle,0,0.83994,"{'x1': 700.62646, 'y1': 332.55908, 'x2': 739.51941, 'y2': 368.78979}",353
2830,5,Vehicle,0,0.60945,"{'x1': 596.85327, 'y1': 284.8739, 'x2': 620.8689, 'y2': 318.90601}",353
2831,6,Vehicle,0,0.32067,"{'x1': 685.16248, 'y1': 273.46765, 'x2': 711.18738, 'y2': 312.17578}",353
2832,7,Vehicle,0,0.25339,"{'x1': 829.09515, 'y1': 251.83502, 'x2': 877.22699, 'y2': 324.36041}",353
2833,0,Vehicle,0,0.91394,"{'x1': 242.21858, 'y1': 514.75354, 'x2': 450.66266, 'y2': 720.0}",354
2834,1,Vehicle,0,0.89509,"{'x1': 772.24304, 'y1': 319.151, 'x2': 901.83484, 'y2': 466.35034}",354
2835,2,Vehicle,0,0.87135,"{'x1': 470.7724, 'y1': 396.90613, 'x2': 533.09515, 'y2': 460.91345}",354
2836,3,Vehicle,0,0.85575,"{'x1': 494.31586, 'y1': 324.6546, 'x2': 535.14618, 'y2': 368.51819}",354
2837,4,Vehicle,0,0.83183,"{'x1': 700.12903, 'y1': 331.4342, 'x2': 738.18152, 'y2': 366.51202}",354
2838,5,Vehicle,0,0.60023,"{'x1': 595.63049, 'y1': 286.76434, 'x2': 619.7887, 'y2': 318.8161}",354
2839,6,Vehicle,0,0.42564,"{'x1': 683.88867, 'y1': 271.62405, 'x2': 709.68066, 'y2': 309.39883}",354
2840,0,Vehicle,0,0.90838,"{'x1': 217.95535, 'y1': 526.23596, 'x2': 441.38272, 'y2': 720.0}",355
2841,1,Vehicle,0,0.8958,"{'x1': 771.16284, 'y1': 314.75122, 'x2': 897.57007, 'y2': 459.33807}",355
2842,2,Vehicle,0,0.87493,"{'x1': 467.53552, 'y1': 398.25201, 'x2': 530.8623, 'y2': 465.94659}",355
2843,3,Vehicle,0,0.85721,"{'x1': 493.86551, 'y1': 325.45605, 'x2': 533.8208, 'y2': 369.75977}",355
2844,4,Vehicle,0,0.82127,"{'x1': 700.12415, 'y1': 331.41705, 'x2': 737.49817, 'y2': 365.37677}",355
2845,5,Vehicle,0,0.63351,"{'x1': 594.79517, 'y1': 286.91321, 'x2': 619.54956, 'y2': 319.42981}",355
2846,6,Vehicle,0,0.40547,"{'x1': 683.76947, 'y1': 271.08533, 'x2': 708.26691, 'y2': 308.42969}",355
2847,0,Vehicle,0,0.89728,"{'x1': 770.04663, 'y1': 314.12354, 'x2': 893.31372, 'y2': 457.75317}",356
2848,1,Vehicle,0,0.89685,"{'x1': 191.74512, 'y1': 539.5415, 'x2': 429.90387, 'y2': 720.0}",356
2849,2,Vehicle,0,0.87091,"{'x1': 462.50427, 'y1': 401.3042, 'x2': 528.26062, 'y2': 471.38403}",356
2850,3,Vehicle,0,0.85635,"{'x1': 491.31641, 'y1': 326.58698, 'x2': 532.33496, 'y2': 372.64008}",356
2851,4,Vehicle,0,0.81924,"{'x1': 699.20398, 'y1': 329.8949, 'x2': 735.68274, 'y2': 363.22876}",356
2852,5,Vehicle,0,0.65915,"{'x1': 593.91882, 'y1': 287.78564, 'x2': 619.45374, 'y2': 320.66663}",356
2853,6,Vehicle,0,0.42964,"{'x1': 685.17957, 'y1': 270.17072, 'x2': 709.83313, 'y2': 309.58685}",356
2854,0,Vehicle,0,0.90899,"{'x1': 177.14355, 'y1': 556.92517, 'x2': 421.1778, 'y2': 720.0}",357
2855,1,Vehicle,0,0.897,"{'x1': 767.82886, 'y1': 313.48584, 'x2': 890.53479, 'y2': 453.27686}",357
2856,2,Vehicle,0,0.86854,"{'x1': 456.59802, 'y1': 403.86862, 'x2': 524.10309, 'y2': 477.96738}",357
2857,3,Vehicle,0,0.85278,"{'x1': 488.08545, 'y1': 327.42975, 'x2': 531.13708, 'y2': 374.4516}",357
2858,4,Vehicle,0,0.8189,"{'x1': 698.62531, 'y1': 328.74536, 'x2': 734.5285, 'y2': 361.82532}",357
2859,5,Vehicle,0,0.65039,"{'x1': 592.99817, 'y1': 288.52145, 'x2': 619.16809, 'y2': 321.27487}",357
2860,6,Vehicle,0,0.41828,"{'x1': 685.68762, 'y1': 270.30057, 'x2': 710.90857, 'y2': 308.89963}",357
2861,0,Vehicle,0,0.84647,"{'x1': 777.73889, 'y1': 371.73123, 'x2': 832.69934, 'y2': 416.66531}",358
2862,1,Vehicle,0,0.82489,"{'x1': 504.51428, 'y1': 321.78156, 'x2': 547.83142, 'y2': 370.50824}",358
2863,2,Vehicle,0,0.77075,"{'x1': 832.85071, 'y1': 256.61984, 'x2': 879.54651, 'y2': 320.20828}",358
2864,3,Vehicle,0,0.70296,"{'x1': 575.22253, 'y1': 276.55115, 'x2': 596.57043, 'y2': 304.24438}",358
2865,4,Vehicle,0,0.5822,"{'x1': 680.11169, 'y1': 258.33887, 'x2': 700.56396, 'y2': 297.36578}",358
2866,5,Vehicle,0,0.53135,"{'x1': 532.58435, 'y1': 300.95282, 'x2': 562.41895, 'y2': 332.0545}",358
2867,6,Vehicle,0,0.40023,"{'x1': 700.18475, 'y1': 252.26096, 'x2': 723.9649, 'y2': 291.13223}",358
2868,7,Vehicle,0,0.25805,"{'x1': 626.03918, 'y1': 253.84344, 'x2': 644.21716, 'y2': 279.33209}",358
2869,0,Vehicle,0,0.89326,"{'x1': 766.71729, 'y1': 313.12323, 'x2': 886.15088, 'y2': 448.96503}",359
2870,1,Vehicle,0,0.88349,"{'x1': 145.90199, 'y1': 573.75977, 'x2': 407.755, 'y2': 720.0}",359
2871,2,Vehicle,0,0.88062,"{'x1': 452.32544, 'y1': 409.57816, 'x2': 521.65698, 'y2': 485.6929}",359
2872,3,Vehicle,0,0.83927,"{'x1': 486.3725, 'y1': 329.83557, 'x2': 530.93488, 'y2': 375.92554}",359
2873,4,Vehicle,0,0.81555,"{'x1': 698.45337, 'y1': 328.01416, 'x2': 734.24756, 'y2': 361.18506}",359
2874,5,Vehicle,0,0.62067,"{'x1': 592.4657, 'y1': 289.43201, 'x2': 618.50525, 'y2': 322.40601}",359
2875,6,Vehicle,0,0.3416,"{'x1': 686.19104, 'y1': 271.21063, 'x2': 711.76697, 'y2': 308.35138}",359
2876,0,Vehicle,0,0.89363,"{'x1': 766.3114, 'y1': 312.94666, 'x2': 882.87268, 'y2': 446.14062}",360
2877,1,Vehicle,0,0.88323,"{'x1': 447.19031, 'y1': 415.52069, 'x2': 519.67285, 'y2': 489.68512}",360
2878,2,Vehicle,0,0.84678,"{'x1': 485.14154, 'y1': 331.26691, 'x2': 527.64819, 'y2': 377.789}",360
2879,3,Vehicle,0,0.78429,"{'x1': 698.4895, 'y1': 326.39691, 'x2': 733.16504, 'y2': 360.17877}",360
2880,4,Vehicle,0,0.70648,"{'x1': 129.43231, 'y1': 594.06879, 'x2': 390.28546, 'y2': 720.0}",360
2881,5,Vehicle,0,0.68354,"{'x1': 591.3241, 'y1': 290.49347, 'x2': 617.25085, 'y2': 323.10895}",360
2882,6,Vehicle,0,0.33775,"{'x1': 685.23547, 'y1': 274.12784, 'x2': 708.01697, 'y2': 307.24838}",360
2883,0,Vehicle,0,0.87211,"{'x1': 441.48785, 'y1': 420.30945, 'x2': 516.90045, 'y2': 498.79645}",361
2884,1,Vehicle,0,0.86543,"{'x1': 765.67603, 'y1': 310.58545, 'x2': 878.87256, 'y2': 444.09741}",361
2885,2,Vehicle,0,0.84834,"{'x1': 483.31781, 'y1': 332.78638, 'x2': 526.11639, 'y2': 380.47815}",361
2886,3,Vehicle,0,0.77687,"{'x1': 698.41467, 'y1': 323.9368, 'x2': 732.81946, 'y2': 358.03696}",361
2887,4,Vehicle,0,0.67803,"{'x1': 591.51367, 'y1': 288.77368, 'x2': 617.07214, 'y2': 324.64716}",361
2888,5,Vehicle,0,0.35113,"{'x1': 685.63092, 'y1': 274.71292, 'x2': 707.44745, 'y2': 306.97513}",361
2889,0,Vehicle,0,0.86545,"{'x1': 435.76361, 'y1': 424.80365, 'x2': 513.8136, 'y2': 504.63702}",362
2890,1,Vehicle,0,0.85841,"{'x1': 764.68494, 'y1': 309.87592, 'x2': 874.90491, 'y2': 442.03687}",362
2891,2,Vehicle,0,0.83548,"{'x1': 480.58466, 'y1': 334.39645, 'x2': 524.72491, 'y2': 383.06583}",362
2892,3,Vehicle,0,0.76977,"{'x1': 698.2525, 'y1': 323.18378, 'x2': 733.39032, 'y2': 356.30878}",362
2893,4,Vehicle,0,0.67766,"{'x1': 590.71912, 'y1': 291.43365, 'x2': 615.9469, 'y2': 325.07697}",362
2894,5,Vehicle,0,0.32995,"{'x1': 687.97668, 'y1': 275.97778, 'x2': 707.65784, 'y2': 307.20349}",362
2895,6,Vehicle,0,0.28994,"{'x1': 589.37085, 'y1': 279.63965, 'x2': 615.77368, 'y2': 322.37122}",362
2896,0,Vehicle,0,0.89788,"{'x1': 430.5448, 'y1': 428.67566, 'x2': 508.90833, 'y2': 512.9707}",363
2897,1,Vehicle,0,0.87018,"{'x1': 762.27869, 'y1': 310.01141, 'x2': 871.59412, 'y2': 439.40979}",363
2898,2,Vehicle,0,0.85004,"{'x1': 478.02216, 'y1': 336.34418, 'x2': 524.46497, 'y2': 384.75421}",363
2899,3,Vehicle,0,0.7764,"{'x1': 697.71082, 'y1': 322.82919, 'x2': 730.50061, 'y2': 354.63644}",363
2900,4,Vehicle,0,0.73978,"{'x1': 589.80994, 'y1': 293.36658, 'x2': 615.5426, 'y2': 327.32654}",363
2901,5,Vehicle,0,0.48008,"{'x1': 107.8074, 'y1': 672.39648, 'x2': 344.25623, 'y2': 720.0}",363
2902,6,Vehicle,0,0.3204,"{'x1': 688.51776, 'y1': 276.40216, 'x2': 708.16119, 'y2': 306.92365}",363
2903,0,Vehicle,0,0.87713,"{'x1': 758.87317, 'y1': 306.99762, 'x2': 867.16541, 'y2': 436.90887}",364
2904,1,Vehicle,0,0.87212,"{'x1': 423.40045, 'y1': 433.88794, 'x2': 506.5733, 'y2': 522.92169}",364
2905,2,Vehicle,0,0.84324,"{'x1': 476.27417, 'y1': 337.66861, 'x2': 523.98169, 'y2': 386.29898}",364
2906,3,Vehicle,0,0.77009,"{'x1': 697.3999, 'y1': 321.75931, 'x2': 729.3269, 'y2': 353.84402}",364
2907,4,Vehicle,0,0.72147,"{'x1': 588.92981, 'y1': 293.64124, 'x2': 614.72131, 'y2': 328.03162}",364
2908,0,Vehicle,0,0.89147,"{'x1': 758.82605, 'y1': 305.93903, 'x2': 862.80432, 'y2': 434.26801}",365
2909,1,Vehicle,0,0.87979,"{'x1': 418.50641, 'y1': 439.09473, 'x2': 501.83942, 'y2': 531.73627}",365
2910,2,Vehicle,0,0.83199,"{'x1': 474.62604, 'y1': 338.63477, 'x2': 522.87714, 'y2': 388.01733}",365
2911,3,Vehicle,0,0.77793,"{'x1': 697.08752, 'y1': 320.51306, 'x2': 728.85657, 'y2': 351.44092}",365
2912,4,Vehicle,0,0.74194,"{'x1': 587.9718, 'y1': 293.0343, 'x2': 614.40588, 'y2': 328.90436}",365
2913,0,Vehicle,0,0.88872,"{'x1': 757.79535, 'y1': 304.70502, 'x2': 860.20978, 'y2': 430.0274}",366
2914,1,Vehicle,0,0.86499,"{'x1': 410.67493, 'y1': 445.36273, 'x2': 498.59253, 'y2': 540.65765}",366
2915,2,Vehicle,0,0.85596,"{'x1': 472.729, 'y1': 339.65027, 'x2': 519.95984, 'y2': 391.05243}",366
2916,3,Vehicle,0,0.80455,"{'x1': 697.50232, 'y1': 318.03952, 'x2': 728.43176, 'y2': 350.19864}",366
2917,4,Vehicle,0,0.77348,"{'x1': 587.41681, 'y1': 292.93378, 'x2': 614.17914, 'y2': 329.40594}",366
2918,5,Vehicle,0,0.2902,"{'x1': 687.87854, 'y1': 273.50311, 'x2': 707.69617, 'y2': 306.50201}",366
2919,6,Vehicle,0,0.26547,"{'x1': 682.30957, 'y1': 269.9024, 'x2': 706.8269, 'y2': 305.08942}",366
2920,0,Vehicle,0,0.89446,"{'x1': 757.14856, 'y1': 302.87579, 'x2': 859.02454, 'y2': 426.96454}",367
2921,1,Vehicle,0,0.88628,"{'x1': 403.33331, 'y1': 448.72296, 'x2': 494.10425, 'y2': 551.16034}",367
2922,2,Vehicle,0,0.8695,"{'x1': 471.65283, 'y1': 339.91357, 'x2': 517.552, 'y2': 392.27814}",367
2923,3,Vehicle,0,0.79596,"{'x1': 697.43286, 'y1': 317.04199, 'x2': 727.25073, 'y2': 348.62762}",367
2924,4,Vehicle,0,0.77812,"{'x1': 587.0412, 'y1': 293.4137, 'x2': 613.6734, 'y2': 329.93359}",367
2925,0,Vehicle,0,0.88096,"{'x1': 396.50684, 'y1': 456.50977, 'x2': 489.41357, 'y2': 563.20825}",368
2926,1,Vehicle,0,0.8727,"{'x1': 756.25684, 'y1': 302.36884, 'x2': 856.48145, 'y2': 425.29083}",368
2927,2,Vehicle,0,0.87021,"{'x1': 469.84888, 'y1': 341.51343, 'x2': 515.46753, 'y2': 393.8335}",368
2928,3,Vehicle,0,0.78861,"{'x1': 697.31921, 'y1': 316.47391, 'x2': 726.60254, 'y2': 346.89102}",368
2929,4,Vehicle,0,0.77924,"{'x1': 586.23669, 'y1': 293.48257, 'x2': 613.05371, 'y2': 330.66476}",368
2930,5,Vehicle,0,0.26096,"{'x1': 682.35236, 'y1': 270.23212, 'x2': 707.30902, 'y2': 304.65271}",368
2931,0,Vehicle,0,0.82971,"{'x1': 776.30774, 'y1': 368.7627, 'x2': 833.0575, 'y2': 413.01233}",369
2932,1,Vehicle,0,0.80407,"{'x1': 502.12396, 'y1': 325.72183, 'x2': 544.92914, 'y2': 372.60666}",369
2933,2,Vehicle,0,0.77045,"{'x1': 832.77087, 'y1': 256.71637, 'x2': 879.60254, 'y2': 320.1358}",369
2934,3,Vehicle,0,0.71668,"{'x1': 574.65387, 'y1': 276.80804, 'x2': 596.55121, 'y2': 304.47064}",369
2935,4,Vehicle,0,0.58441,"{'x1': 532.11609, 'y1': 300.42017, 'x2': 562.34424, 'y2': 332.23389}",369
2936,5,Vehicle,0,0.57558,"{'x1': 679.95288, 'y1': 259.15427, 'x2': 700.39221, 'y2': 296.8533}",369
2937,6,Vehicle,0,0.39966,"{'x1': 700.31311, 'y1': 252.31772, 'x2': 723.14124, 'y2': 290.12057}",369
2938,7,Vehicle,0,0.28549,"{'x1': 625.86554, 'y1': 254.22095, 'x2': 644.57172, 'y2': 280.17676}",369
2939,0,Vehicle,0,0.91899,"{'x1': 388.05475, 'y1': 464.64563, 'x2': 484.11249, 'y2': 572.88086}",370
2940,1,Vehicle,0,0.87145,"{'x1': 755.69312, 'y1': 302.1004, 'x2': 854.34497, 'y2': 423.6192}",370
2941,2,Vehicle,0,0.85259,"{'x1': 466.53241, 'y1': 344.07709, 'x2': 512.97003, 'y2': 395.19635}",370
